contig	numParameters	likelihood
c017927	12	-1197.975738
c017929	30	-1729.764996
c017930	12	-2174.694359
c017932	30	-4471.325422
c017935	14	-1839.819877
c017937	12	-1868.908480
c017939	22	-2360.769351
c017943	10	-2336.826164
c017952	34	-3474.434359
c017953	12	-3052.146190
c017955	10	-2508.951155
c017956	10	-706.265758
c017959	14	-2676.679892
c017964	22	-2510.029329
c017972	16	-2815.396944
c017973	28	-4739.656225
c017980	20	-4010.240705
c017981	18	-2116.802755
c017983	18	-4974.056564
c017986	10	-4249.344615
c017987	26	-3474.150709
c017994	12	-1586.776655
c017999	24	-2019.951589
c018002	10	-2091.496671
c018007	24	-500.722547
c018013	14	-3172.135696
c018014	14	-1974.008902
c018015	10	-2013.088581
c018018	14	-2064.630477
c018019	26	-5910.439184
c018021	18	-2493.607957
c018023	12	-1809.387229
c018031	12	-2144.864634
c018036	10	-2473.887362
c018038	22	-2497.892953
c018039	18	-3766.102394
c018042	12	-2625.053268
c018043	32	-2949.983781
c018044	18	-3087.148114
c018048	36	-2884.689046
c018052	28	-1598.315319
c018054	22	-4301.930979
c018055	36	-3612.222745
c018058	10	-463.904609
c018059	12	-3378.596464
c018060	14	-2185.167118
c018070	14	-4017.734119
c018071	20	-1670.572758
c018087	10	-2715.762216
c018089	20	-6146.261828
c018091	28	-1421.187887
c018092	24	-6317.067110
c018102	16	-3217.938207
c018105	34	-1393.661864
c018106	12	-1395.637361
c018109	20	-1288.883412
c018113	14	-2593.949073
c018115	10	-3505.987516
c018118	30	-2279.752781
c018119	28	-3059.888532
c018121	36	-4220.018224
c018128	20	-3160.320088
c018130m	10	-1870.382128
c018130p	18	-2885.523651
c018134	18	-2766.450179
c018136	30	-6298.151449
c018137	14	-949.459422
c018145	12	-1013.227553
c018148	28	-1337.729830
c018149	14	-719.726355
c018162	30	-4550.551654
c018165	16	-2489.997367
c018171	12	-930.258184
c018174	24	-3531.643945
c018175	20	-567.185649
c018179	10	-2177.430984
c018186	22	-2108.916314
c018187m	38	-4143.037674
c018190	10	-3185.985562
c018192	18	-2856.761890
c018195	28	-3161.849766
c018196	36	-4467.955101
c018197	10	-993.525112
c018208	20	-2759.224609
c018209	12	-3727.631356
c018212	24	-2553.685405
c018213	24	-1453.469108
c018221	18	-3145.320475
c018226	14	-1223.616657
c018229	16	-1541.391719
c018230	16	-3841.500440
c018231	36	-2043.849053
c018234	28	-2704.403886
c018237	12	-2414.244758
c018238	16	-1614.379750
c018239	24	-2844.315007
c018244	20	-4325.664225
c018245	20	-2489.662693
c018251p	18	-2247.163551
c018252	22	-3154.644451
c018261	28	-3250.384631
c018263	22	-2117.882441
c018272	14	-2893.570570
c018273	20	-3157.271423
c018276	36	-3137.028018
c018280	18	-2828.999343
c018292	26	-3588.323328
c018297	28	-3410.227951
c018299	28	-2447.431807
c018302	14	-2696.076916
c018309	16	-3878.499289
c018313	22	-3148.905843
c018314	20	-3133.406055
c018315	26	-864.694551
c018316	28	-3261.794932
c018317	16	-2250.073655
c018323	32	-2120.841557
c018330	18	-2686.707767
c018331	12	-645.448157
c018333	12	-1193.199587
c018334	18	-4314.157697
c018335	20	-1484.203310
c018336	10	-1456.920449
c018339	20	-1604.323689
c018343	16	-2793.818125
c018346	22	-2428.022792
c018347	30	-2588.118955
c018353	32	-2872.552558
c018357	28	-2088.184724
c018359	10	-1589.348573
c018360	36	-4302.479582
c018366	36	-2612.298698
c018369	24	-5706.786358
c018373	12	-2136.116614
c018374	34	-4030.916274
c018375	32	-3426.924821
c018379	18	-3116.168237
c018380	30	-4126.969489
c018388	14	-5139.008570
c018394	26	-1390.049694
c018395	30	-6409.204770
c018396	14	-1582.868595
c018400	38	-4879.987110
c018403	20	-1641.487103
c018405	16	-4173.477168
c018408	22	-3459.311371
c018409	16	-3559.408496
c018410	14	-1947.294288
c018411	34	-3801.942443
c018417	16	-2166.304531
c018418	12	-3631.797130
c018422	26	-1557.224189
c018423	12	-2162.202511
c018428	14	-1942.912892
c018429	24	-2234.503661
c018433	28	-2573.051367
c018434	24	-3289.398073
c018440	22	-2582.139437
c018443	22	-1816.406351
c018445	14	-3582.737674
c018449	10	-863.014252
c018451	20	-2404.097662
c018455	24	-2408.989061
c018458p	36	-2051.341039
c018464	22	-3819.850179
c018465	10	-1022.842470
c018467	30	-3192.955585
c018479	18	-3938.601504
c018481	10	-1883.488569
c018484	18	-3980.505528
c018486	22	-4485.010581
c018487	36	-2110.163607
c018491	12	-926.100032
c018496	26	-2707.592903
c018499	20	-3359.013707
c018500	10	-3794.486332
c018510	26	-3287.781584
c018512	28	-4054.493522
c018514	10	-2679.742703
c018522	10	-791.711372
c018525	18	-2455.486524
c018528	16	-6256.445917
c018530	16	-4255.547387
c018531	10	-1644.931278
c018535	14	-1999.287383
c018536	32	-3270.051955
c018541	26	-2318.810006
c018543	28	-3234.576718
c018551	26	-3775.003628
c018553	18	-5436.249234
c018554	12	-2318.976023
c018555	32	-3798.532479
c018558	16	-827.108118
c018559	16	-1003.465783
c018561	24	-3542.221375
c018576	20	-3529.648526
c018578	22	-2976.767631
c018585	30	-1596.372467
c018591	12	-3182.512449
c018592	30	-1574.657784
c018601	32	-3125.319152
c018606	30	-3658.839464
c018607	18	-1785.170763
c018612	20	-2674.629454
c018616	22	-4909.155264
c018629	16	-4199.273427
c018637	24	-4414.904176
c018638	22	-2784.883125
c018639	10	-2104.127848
c018642	14	-1913.063281
c018644	10	-2580.802673
c018647	24	-3264.136299
c018648	10	-1236.147508
c018652	14	-3837.548441
c018661	10	-1056.376341
c018662	30	-7326.513985
c018664	30	-2935.849758
c018665	24	-3499.576468
c018674	24	-4432.082848
c018678	16	-2774.843377
c018679	20	-2144.365046
c018693	18	-438.070245
c018709	20	-1996.378226
c018713	18	-1468.681894
c018714	24	-1196.146373
c018716	30	-4115.666512
c018723	16	-2857.737371
c018728	16	-2363.342490
c018733	24	-3258.053208
c018735	28	-3166.140343
c018745	12	-1366.196041
c018752	16	-2720.232000
c018754	12	-2304.832029
c018757	16	-1246.353894
c018758	12	-3119.016234
c018774	20	-2111.116287
c018778	18	-3100.501917
c018782	18	-3501.916488
c018786	32	-3353.922536
c018787	16	-5401.016033
c018788	22	-2222.162854
c018790	36	-2097.849258
c018795	30	-4530.244293
c018800	34	-2212.266010
c018808	34	-2433.220841
c018813	12	-3224.069002
c018819	12	-5543.785769
c018820	12	-1826.248618
c018821	12	-2194.534629
c018825	10	-2220.671155
c018831	12	-2185.246998
c018836	10	-3327.403777
c018841	22	-4467.619015
c018842	16	-3362.256706
c018843	28	-5648.980762
c018850	14	-2834.759885
c018854	14	-3169.258898
c018858	10	-3385.527975
c018862	10	-1504.855613
c018868	26	-2588.335314
c018869	24	-3090.316019
c018870	24	-2012.428972
c018877	20	-1169.929581
c018879	10	-2015.538753
c018883	26	-5173.255067
c018899	26	-2280.570101
c018900	28	-1218.093347
c018903	18	-2832.091469
c018909	22	-1003.014654
c018911	38	-2553.452610
c018912	28	-3861.254460
c018922	10	-2523.723186
c018925	20	-2155.500423
c018930	10	-1654.631331
c018937	22	-3649.576278
c018939	22	-1171.199836
c018940	24	-3574.797710
c018951	32	-894.327675
c018956	12	-1975.340931
c018957	10	-2145.864196
c018965	32	-3846.907072
c018981	26	-1406.608495
c018990	12	-1598.584417
c018992	14	-2846.709384
c018996	24	-2200.102016
c019004	12	-1203.304737
c019012	12	-379.812343
c019028	20	-3689.068516
c019034	20	-5686.532670
c019046	28	-1873.017791
c019049	20	-3547.844335
c019050	10	-1822.944022
c019058	12	-2832.010378
c019059	22	-2102.928414
c019066	18	-2808.710934
c019071	22	-2735.034682
c019074	24	-1748.570180
c019078	22	-817.538194
c019079	16	-3745.268137
c019080	14	-3912.954215
c019084	16	-6309.645215
c019090	18	-3556.909039
c019092	32	-7381.517895
c019098	22	-3710.914932
c019099	20	-4301.159887
c019104	12	-2640.115449
c019105	38	-2364.958485
c019110	32	-2866.782552
c019112	10	-2706.140308
c019114	10	-2723.690106
c019122	14	-4763.285158
c019128	26	-1747.674171
c019131	10	-1710.408077
c019133	14	-3576.156076
c019135	10	-1708.232967
c019138	20	-2847.387820
c019141	20	-3562.402074
c019143	24	-2106.219658
c019147	10	-2181.990297
c019151	14	-2502.466669
c019154	22	-3676.691420
c019157	16	-3569.515785
c019161	14	-1587.300884
c019170	36	-2965.325988
c019180	26	-935.039340
c019182	22	-4425.084086
c019184	16	-1636.944043
c019185	12	-2249.617221
c019189	30	-3651.710677
c019198	14	-1468.963458
c019202	18	-2249.945300
c019206	28	-4856.152836
c019210	24	-4163.467609
c019211	32	-2875.991064
c019212	22	-2495.616104
c019221	10	-1504.799297
c019225	14	-1895.468049
c019227	22	-1507.106359
c019229	32	-3733.160220
c019239	20	-2433.156010
c019241	10	-3910.468610
c019247	12	-1804.988416
c019256	30	-1452.511675
c019261	32	-5292.417648
c019262	16	-3766.928634
c019264	34	-1497.512763
c019265	18	-2680.204386
c019270	18	-2470.418905
c019276	20	-3008.108051
c019280	18	-1836.188443
c019287	22	-2769.177853
c019296	28	-3209.441926
c019297	14	-2985.057954
c019299	12	-4421.557784
c019302	14	-3630.605357
c019303	14	-3583.769554
c019305	10	-588.366973
c019307	16	-802.436844
c019313	22	-4351.268881
c019315	16	-2681.807733
c019318	22	-6267.520632
c019324	18	-1247.242783
c019329	20	-3940.586935
c019333	28	-2726.869496
c019334	10	-913.651352
c019335	16	-1462.464620
c019336	22	-1556.877265
c019339	12	-2288.333957
c019340	22	-1341.888819
c019342	30	-5930.182160
c019355	24	-3069.815862
c019356	32	-1908.153916
c019358	12	-2219.666421
c019366	34	-1653.860152
c019369	26	-4382.638395
c019372	16	-1164.712813
c019377	22	-3939.022207
c019395	36	-2929.223418
c019397	22	-3196.214864
c019400	10	-2705.386502
c019406	16	-1628.966433
c019407	34	-2314.002046
c019410	26	-4748.484311
c019414	22	-5750.849641
c019423	12	-2445.145552
c019430	12	-3138.538219
c019435	16	-4504.885878
c019436	18	-3292.751606
c019440	22	-1809.061459
c019446	24	-2610.711549
c019449	14	-4696.199083
c019451	14	-509.349268
c019454	28	-1927.488779
c019455	30	-2679.288242
c019456	36	-2509.747824
c019458	10	-2727.695689
c019459	30	-4141.960293
c019460	32	-792.583721
c019475	12	-3432.199736
c019478	26	-1804.657870
c019480	24	-4769.736805
c019483	18	-3972.565246
c019489	32	-2927.590078
c019495	34	-1097.056380
c019497	26	-4622.602618
c019499	16	-3120.443815
c019512	12	-830.683512
c019513	22	-1415.975966
c019517	26	-4021.939057
c019522	10	-5457.135665
c019523	12	-3373.809557
c019527	32	-3315.799468
c019528	18	-2377.905006
c019529	12	-3657.814084
c019530	12	-3189.227098
c019531	22	-5813.229196
c019536	36	-7670.598085
c019547	16	-2629.589168
c019550	18	-2236.835066
c019552	10	-1555.932230
c019553	22	-1571.013771
c019555	22	-4427.185623
c019569	22	-3033.123595
c019571	20	-1576.194436
c019575	16	-3775.065122
c019580	20	-6071.583382
c019585	26	-6114.483996
c019590	22	-2999.186343
c019591	18	-1014.063091
c019595	16	-1156.906294
c019599	30	-5054.553483
c019601	22	-2819.481515
c019606	32	-2177.897684
c019607	10	-2327.927211
c019608	16	-1258.978067
c019611	26	-1041.045484
c019612	30	-4359.255196
c019616	14	-2333.790534
c019618	28	-3242.752823
c019619	18	-3490.753904
c019620	26	-3667.628166
c019621	26	-7503.103631
c019624	26	-2327.603703
c019626	12	-2605.035083
c019628	30	-4153.676374
c019629	12	-1905.444788
c019635	24	-4488.878084
c019639	32	-2203.132978
c019654	20	-4325.765109
c019661m	18	-1058.463370
c019661p	18	-1759.092502
c019664	18	-4899.734563
c019667	22	-2699.849368
c019674	14	-3088.373285
c019678	14	-1229.020969
c019681	18	-1300.126725
c019685	16	-3189.468670
c019698	10	-1534.930041
c019700	20	-3359.202315
c019707	14	-2946.939080
c019712	36	-2743.605136
c019714	16	-780.869510
c019716	26	-2495.405583
c019717	16	-3425.025152
c019725	28	-3421.261157
c019732	10	-2492.699470
c019733	18	-3230.354079
c019737	10	-2765.182825
c019739	10	-2122.816316
c019748	32	-4551.707428
c019750	24	-5864.683613
c019754	14	-3483.904317
c019757	10	-869.788110
c019762	14	-239.344084
c019764	22	-5137.016361
c019771	32	-2155.420354
c019776	20	-5731.385570
c019779	16	-3505.689638
c019780	12	-2591.199568
c019781	26	-1674.152078
c019784	14	-2836.878493
c019785	26	-2901.232925
c019786	36	-2343.171458
c019797	26	-4942.890881
c019800	12	-4529.604284
c019805	12	-157.835710
c019812	10	-2910.609039
c019814	16	-1150.335151
c019817	22	-1956.883546
c019818	30	-1248.989957
c019823	18	-1457.688518
c019824	22	-3510.515363
c019825	30	-3262.080935
c019827	12	-2144.305490
c019830	14	-4020.980310
c019835	16	-3109.619692
c019838	34	-2742.109856
c019844	22	-1693.315906
c019847	12	-2718.227322
c019851	32	-4424.743067
c019856	26	-2173.021224
c019858	12	-1722.220159
c019860	14	-1579.051498
c019862	12	-2201.114476
c019867	30	-1579.627519
c019875	14	-1020.196762
c019878	24	-2233.934609
c019879	16	-2713.052993
c019880	32	-2696.743674
c019883	14	-2248.446309
c019884	26	-1197.498006
c019894	16	-2233.936729
c019899	18	-3050.889779
c019906	26	-1939.200143
c019907	20	-2104.327712
c019910	24	-3593.510741
c019915	10	-1670.548749
c019917	28	-4604.420937
c019919	34	-3059.602539
c019923	30	-3841.048389
c019927	12	-1090.638425
c019928	14	-3043.409323
c019932	24	-2561.955602
c019939	20	-2935.702355
c019945p	36	-940.129160
c019946	20	-4502.884907
c019950	22	-2598.465563
c019964	10	-919.004156
c019965	18	-2482.189380
c019966	36	-1290.617448
c019967	38	-2137.127480
c019978	10	-3478.631245
c019979	10	-1294.240494
c019981	12	-1260.752981
c019982	22	-1843.006703
c019983	26	-2628.240257
c019998	24	-5071.281520
c019999	16	-2467.318332
c020000	12	-1648.269647
c020008	20	-2446.789507
c020022	20	-5074.800709
c020025	12	-2696.232139
c020028	14	-1416.503105
c020045	24	-5391.451426
c020049	10	-2142.504403
c020051	36	-2394.834380
c020052	24	-581.678409
c020064	30	-3315.731480
c020066	26	-3301.095912
c020068	14	-2621.730045
c020071	12	-2242.241426
c020079	24	-3511.525941
c020081	32	-1438.325551
c020082	22	-1978.339826
c020089	24	-2429.742988
c020094	12	-3300.976447
c020120	22	-1739.496819
c020121	14	-2007.197487
c020124	20	-2004.752632
c020131	28	-1510.496614
c020135	10	-1901.860365
c020137	20	-1702.284183
c020138	30	-2548.172077
c020140	22	-1991.805443
c020141	22	-2264.675101
c020151	10	-481.781124
c020154	28	-4629.315118
c020156	34	-4340.066796
c020159	24	-3208.041516
c020166	18	-2207.612816
c020175	12	-1685.521635
c020180	20	-1549.699536
c020181	36	-1921.848694
c020182	26	-4141.299114
c020183	16	-1814.248921
c020186	20	-1266.932284
c020187	16	-4565.324738
c020191	12	-1643.805163
c020196	18	-745.541309
c020198	10	-1224.156211
c020204	22	-4311.814117
c020207	22	-4343.549412
c020208	10	-2975.491512
c020212	10	-728.885613
c020219	16	-1990.791760
c020221	22	-3255.567404
c020224	10	-1869.556672
c020225	26	-2435.900957
c020230	10	-3693.714671
c020231	18	-3301.756070
c020237	36	-1798.365144
c020254	12	-2542.796900
c020256	12	-1542.842792
c020259	22	-1006.280420
c020268	38	-1037.809630
c020272	14	-4724.024135
c020284	16	-1591.258908
c020288	16	-2756.262416
c020289	22	-3859.695648
c020291	30	-2764.851268
c020293	38	-5908.735286
c020294	10	-1101.625293
c020312	36	-1817.878649
c020313	20	-3879.810600
c020316	34	-1222.480364
c020319	10	-2968.591193
c020322	20	-2270.129941
c020326	16	-3880.807787
c020327	18	-3949.569387
c020329	12	-1292.665753
c020335	10	-3642.344406
c020342	14	-2012.655980
c020343	12	-3464.203394
c020344	16	-1707.769349
c020345	16	-562.115184
c020347	18	-1272.514637
c020348	28	-889.815801
c020352	32	-2672.106130
c020353	32	-4139.032002
c020363	34	-2921.501813
c020364	10	-2295.972639
c020366	12	-2323.531311
c020369	24	-2922.225723
c020389	20	-2411.380198
c020399	20	-4160.040389
c020400	34	-4871.670436
c020401	24	-5821.750798
c020402	14	-1648.792516
c020414	16	-3285.407794
c020417	28	-4410.056483
c020423	30	-2295.860571
c020426	36	-3200.608636
c020430	30	-3736.800907
c020431	20	-1201.923787
c020440	20	-3188.656036
c020442	12	-793.901507
c020444	30	-1564.994912
c020446	40	-4536.899720
c020450	34	-5377.029417
c020457	14	-1791.353529
c020459	38	-1507.726127
c020462	12	-3343.433511
c020468	26	-3678.187099
c020471	22	-3621.820223
c020472	14	-3265.608442
c020473	30	-3150.095506
c020474	18	-2875.388839
c020476	20	-5335.619639
c020479	16	-804.061745
c020482	34	-2932.491197
c020485	10	-1478.344986
c020489	34	-3625.995443
c020492	32	-2854.439222
c020493	12	-1501.754073
c020494	10	-785.753181
c020501	28	-3824.562359
c020502	18	-4430.312319
c020505	16	-4565.949385
c020507	14	-2778.226124
c020510	12	-2870.553558
c020512	12	-1717.913535
c020516	32	-1694.272972
c020524	10	-3451.811791
c020527	20	-3792.442444
c020531	30	-1824.499179
c020533	32	-2544.484496
c020540	30	-3243.583758
c020557	12	-646.936342
c020559	32	-2961.560330
c020564	20	-3400.629898
c020568	10	-3033.786653
c020570	34	-4091.583021
c020571	30	-4918.933845
c020588	24	-2313.847839
c020591	30	-5528.902626
c020595	16	-1982.363179
c020619	18	-2095.785251
c020625	24	-5683.399643
c020626	20	-2403.083991
c020628	12	-2597.159092
c020630	22	-2489.200986
c020633	18	-5562.534738
c020636	10	-1095.776799
c020637	20	-2208.222281
c020638	16	-3791.406867
c020641	14	-2444.345574
c020643	20	-1887.203687
c020646	32	-3112.115135
c020648	30	-6521.440882
c020649	10	-1950.384008
c020650	10	-2051.006559
c020651	12	-2149.929401
c020652	28	-2572.885825
c020656	18	-2455.719088
c020667	16	-1781.859841
c020668	16	-887.216248
c020670	24	-1260.749716
c020675	10	-950.568110
c020677	34	-2739.905082
c020679	10	-944.609897
c020684	22	-2314.727265
c020685	14	-3771.300604
c020691	20	-2460.907415
c020692	14	-1945.526710
c020693	22	-1916.639209
c020695	28	-4601.707340
c020698	10	-2028.294557
c020706	14	-1885.981166
c020708	26	-5217.228667
c020709	20	-2651.613146
c020710	34	-3694.224974
c020711	12	-1438.131777
c020712	10	-2105.645064
c020715	36	-3214.910951
c020717	22	-960.411470
c020723	22	-3822.835840
c020724	20	-1600.558042
c020728	32	-3033.488727
c020729	10	-667.072589
c020734	32	-2480.433404
c020742	10	-1135.944536
c020743	12	-2451.039257
c020746	22	-4402.103947
c020753	10	-2073.360737
c020758	14	-1690.218336
c020760	26	-2418.638688
c020762	32	-1150.046154
c020766	34	-1673.391265
c020768	30	-1354.210949
c020778	16	-2360.604340
c020783	34	-2996.647298
c020789	22	-3034.592872
c020797	18	-1585.367248
c020800	20	-3401.886186
c020805	20	-2872.734948
c020806	10	-3763.271955
c020811	16	-1380.575723
c020814	26	-3171.558953
c020818	32	-4227.483991
c020826	34	-4951.124175
c020829	12	-1046.646530
c020834	14	-1807.074597
c020837	12	-2391.019216
c020840	12	-4201.480916
c020850	12	-3208.523806
c020858	22	-3905.798329
c020865	24	-3829.321956
c020866	20	-3325.978973
c020877	16	-4243.426028
c020880	12	-2484.200858
c020885	14	-1286.473772
c020886	40	-2071.204405
c020895	16	-3606.833937
c020906	10	-1358.447100
c020908	16	-1994.897146
c020909	18	-2942.938015
c020910	16	-4040.888089
c020911	16	-1982.142439
c020913	28	-2647.389325
c020922	14	-2051.015778
c020927	16	-2691.396254
c020929	28	-4404.489801
c020933	18	-1546.527241
c020934	10	-3290.204667
c020942	36	-1940.263644
c020944	14	-3019.586181
c020946	30	-2521.876911
c020948	32	-3576.665695
c020968	24	-3394.885967
c020970	30	-2323.350467
c020972	12	-2039.171366
c020980	14	-4304.256774
c020981	24	-4182.773677
c020983	14	-2328.416242
c020996	18	-658.351469
c020998	12	-2024.807627
c021022	36	-3962.098945
c021033	12	-1512.203491
c021037	16	-2074.483653
c021041	38	-3041.271933
c021047	30	-3038.147385
c021048	24	-3143.982661
c021054	12	-739.058469
c021055	24	-2579.114892
c021060	14	-3880.921161
c021064	24	-4154.908017
c021066	10	-1470.079104
c021069	20	-4377.779400
c021070	14	-2966.287826
c021073	20	-2729.263787
c021076	20	-949.060443
c021079	24	-1709.461688
c021088	10	-894.322212
c021096	38	-1792.608331
c021102	20	-1732.502009
c021107	24	-5634.722399
c021110	10	-806.891733
c021115	30	-3843.355402
c021124	28	-2061.494763
c021131	30	-2700.497068
c021136	30	-1448.196393
c021142	12	-2500.908978
c021152	18	-2568.404854
c021155	12	-3824.680234
c021160	10	-1587.966135
c021161	28	-3735.054548
c021165	28	-6140.565098
c021171	14	-3294.977050
c021174	10	-1064.080263
c021177	12	-1940.618282
c021186	20	-2781.804582
c021189	20	-5093.161386
c021190	16	-1845.335655
c021195	40	-3370.404630
c021201	30	-3551.193042
c021204	18	-1595.248406
c021206	22	-2490.380519
c021209	10	-1414.277015
c021210	14	-1252.349592
c021213	16	-5215.518542
c021218	20	-2206.165908
c021223	14	-1846.448181
c021225	14	-1351.425770
c021229	14	-1242.993552
c021233	24	-1703.232454
c021247	18	-946.506824
c021248	28	-2497.132518
c021251	12	-2516.505165
c021254	14	-3648.404827
c021258	18	-937.182095
c021268	12	-824.083073
c021278	32	-2383.269622
c021280	22	-4089.221701
c021283	26	-3564.561009
c021284	14	-2372.791897
c021295	34	-2728.145589
c021302	12	-3393.231696
c021303	14	-2598.299504
c021304	18	-4892.803451
c021305	10	-1927.701137
c021306	24	-3575.085224
c021308	22	-1439.141669
c021310	10	-1006.402313
c021327	26	-3079.992939
c021331	14	-2685.108851
c021351	26	-2551.422596
c021355	18	-2851.756483
c021363	12	-1590.428182
c021365	24	-1960.627849
c021373	16	-447.345484
c021376	24	-2919.189117
c021385	40	-4257.616212
c021388	18	-1524.375765
c021389p	36	-1760.724151
c021396	28	-2147.936676
c021406	16	-1226.084877
c021416	30	-2882.199210
c021418m	36	-2247.092154
c021419	30	-6059.807288
c021422	32	-1738.333338
c021440	14	-1409.012978
c021447	16	-2155.555415
c021448	34	-2786.520676
c021451	24	-1523.613918
c021459	26	-1854.044016
c021461	10	-1834.706699
c021463	32	-968.482856
c021464	26	-938.927077
c021465	10	-1783.758159
c021466	24	-2888.294142
c021467	14	-3177.597414
c021476	12	-1504.469840
c021477	22	-3451.868265
c021479	24	-1935.021021
c021481	10	-1725.343754
c021489	10	-1810.286282
c021490	14	-1049.679763
c021495	38	-2226.889093
c021496	10	-990.905772
c021498	26	-2172.495086
c021503	26	-3402.972080
c021505	20	-1970.796031
c021508	10	-2171.264633
c021510	26	-5532.488063
c021514	12	-389.756261
c021522	14	-644.344037
c021534	10	-816.432699
c021536	12	-2223.618357
c021543	16	-2091.486088
c021552	18	-4424.888611
c021553	12	-617.873213
c021554	10	-897.743161
c021557	12	-5624.922360
c021558	18	-3118.353364
c021566	24	-949.272479
c021573	10	-1569.993704
c021574	14	-4556.776094
c021593	24	-2805.408293
c021597	20	-2911.241004
c021598	40	-2352.189658
c021609	14	-735.942837
c021612	24	-2386.067989
c021614	22	-1885.061263
c021622	24	-2359.484267
c021625	28	-726.670951
c021628	20	-2247.001211
c021629	18	-1198.315941
c021646	36	-3147.068152
c021647	26	-3607.651025
c021648	32	-988.360498
c021651	14	-2917.680893
c021652	28	-2553.730764
c021655	12	-2052.903465
c021656	20	-1356.147272
c021661	18	-1242.566775
c021663	10	-740.287432
c021671	28	-2226.159372
c021676	28	-890.496233
c021679	32	-948.269703
c021682	22	-2376.181137
c021685	20	-1199.585245
c021687	38	-2714.765907
c021692	22	-2441.093368
c021694	18	-942.064547
c021703	28	-3065.944152
c021714	14	-3652.137322
c021715	22	-2873.544801
c021716	34	-3391.947111
c021719	16	-1427.368630
c021725	16	-4613.941383
c021743	28	-1674.114435
c021745	16	-2399.737229
c021749	18	-728.354353
c021757	24	-4284.660608
c021758	34	-1794.722036
c021761	26	-2546.345541
c021765	14	-2872.645838
c021770	10	-1709.896856
c021777	12	-930.605354
c021779	30	-3002.818090
c021781	28	-4383.891267
c021806	22	-4595.958352
c021812	22	-2545.349502
c021814	22	-3557.214747
c021831	14	-2227.018255
c021843	28	-2112.018646
c021857	12	-2880.650029
c021859	10	-1225.687656
c021862	38	-1485.572769
c021863	26	-2380.570696
c021874	32	-3658.658312
c021878	30	-2378.239851
c021883	26	-3277.968325
c021884	12	-2287.370600
c021886	10	-513.579259
c021888	14	-1498.602159
c021890	22	-3793.279744
c021896	24	-3376.282436
c021898	10	-2978.290395
c021903	14	-981.697727
c021904	20	-2147.736568
c021907	30	-1982.663667
c021908	10	-808.313302
c021910	12	-1523.182770
c021916	30	-2009.070672
c021923	10	-1449.383021
c021925	10	-1702.937004
c021928	12	-2063.827450
c021939	10	-1517.818247
c021944	20	-2116.920398
c021949	26	-3044.624547
c021953	22	-1323.819965
c021955	22	-4109.999818
c021958	26	-3743.695025
c021960	26	-6191.639542
c021963	20	-2347.907022
c021972	12	-2206.368524
c021983	16	-1947.436175
c021997	10	-2443.180649
c021998	22	-3363.740224
c022001	20	-4001.497798
c022008	26	-5229.892554
c022022	20	-2127.605460
c022026	18	-3269.454387
c022030	10	-1548.215686
c022034	26	-1968.038777
c022036	10	-2601.952415
c022037	10	-1002.914719
c022039	30	-4159.479615
c022043	16	-2898.572283
c022049	24	-2638.559220
c022062	26	-2083.716643
c022070	12	-1655.439047
c022077	10	-2018.420401
c022080	26	-2251.353319
c022081	22	-1054.682117
c022082	14	-1493.941617
c022084	32	-2910.193435
c022088	16	-2678.082485
c022095	26	-885.502590
c022100	20	-1529.606403
c022101	20	-3027.218138
c022124	28	-2691.709954
c022127	12	-1596.518066
c022128	24	-1098.566940
c022138	16	-2353.521805
c022146	38	-4264.280869
c022156	20	-3251.697651
c022157	24	-2451.420906
c022158	12	-1407.032846
c022160	16	-1732.243839
c022161	12	-3267.145423
c022165	12	-1494.861477
c022173	18	-2432.144787
c022184	32	-4859.101999
c022187	30	-1515.797911
c022196	10	-2617.354932
c022202	32	-3397.891314
c022215	40	-2230.043643
c022217	16	-2403.945319
c022219	30	-1745.026157
c022223	12	-3143.819721
c022227	36	-3286.269923
c022229	28	-6758.743295
c022233	12	-2620.146795
c022234	34	-4097.618440
c022242	10	-1861.844538
c022245	20	-2155.025262
c022250	12	-1138.381575
c022253	12	-1156.282670
c022255	18	-2633.269244
c022261	38	-2844.475779
c022266	10	-880.271186
c022267	26	-2773.051940
c022272	16	-1509.549270
c022277	18	-874.883305
c022284	32	-5136.065433
c022286	12	-1290.095740
c022290	22	-1690.920515
c022292	22	-1681.653672
c022293	28	-1926.352145
c022307	12	-496.115077
c022313	30	-1986.267353
c022320	34	-2899.397222
c022338	14	-2416.448055
c022344	12	-1674.211161
c022350	18	-738.449343
c022355	16	-1124.019647
c022361	36	-3692.837586
c022365	38	-3430.255466
c022377	10	-817.283389
c022382	30	-4418.171263
c022383	12	-3362.445200
c022386	22	-2361.018033
c022389	34	-2015.110118
c022391	36	-2157.302773
c022392	10	-1633.540844
c022404	30	-3577.217613
c022407	16	-4257.886111
c022410	12	-1149.233492
c022415	14	-2335.803764
c022417	34	-5917.441619
c022419p	12	-1810.287225
c022424	10	-1921.221945
c022427	26	-3167.636819
c022429	12	-2879.384700
c022436	10	-1056.166687
c022444	30	-5242.875680
c022453	10	-480.206352
c022466	28	-1712.864247
c022467	14	-1206.823597
c022482	14	-1020.720789
c022487	14	-1856.809356
c022489	16	-4005.741916
c022493	22	-3714.822854
c022497	10	-1554.234545
c022510	18	-2314.877274
c022518	16	-3111.938876
c022519	36	-2153.922859
c022524	10	-1571.439933
c022525	22	-2491.307662
